process_id,task,start_time,end_time,user,user_group,industry,service_charge
819,Automated Scoreboarding,24-02-2020 18:56:51,24-02-2020 19:04:04,SYSTEM,SYSTEM,Healthcare,25000
819,Update Backend Systems,24-02-2020 19:09:04,24-02-2020 19:57:36,RPA,SYSTEM,Healthcare,25000
819,Notification Review Request Completed,24-02-2020 20:02:36,24-02-2020 20:06:27,SYSTEM,SYSTEM,Healthcare,25000
820,New Client Onboarding Request,25-02-2020 18:00:00,25-02-2020 18:22:47,Nick,Sales,Federal,8000
820,Review Documents,25-02-2020 18:27:47,25-02-2020 22:53:25,Freddy,Operations,Federal,8000
820,Automated Scoreboarding,25-02-2020 22:58:25,25-02-2020 23:08:21,SYSTEM,SYSTEM,Federal,8000
820,Update Backend Systems,25-02-2020 23:13:21,25-02-2020 23:20:42,RPA,SYSTEM,Federal,8000
820,Notification Review Request Completed,25-02-2020 23:25:42,25-02-2020 23:36:36,SYSTEM,SYSTEM,Federal,8000
821,New Client Onboarding Request,26-02-2020 18:00:00,26-02-2020 18:47:37,Francis,Sales,Healthcare,25000
821,Review Documents,26-02-2020 19:52:37,26-02-2020 20:01:48,Rod,Operations,Healthcare,25000
821,Automated Scoreboarding,26-02-2020 20:06:48,26-02-2020 20:10:12,SYSTEM,SYSTEM,Healthcare,25000
821,Update Backend Systems,26-02-2020 20:15:12,26-02-2020 20:36:59,RPA,SYSTEM,Healthcare,25000
821,Notification Review Request Completed,26-02-2020 20:41:59,26-02-2020 20:45:22,SYSTEM,SYSTEM,Healthcare,25000
822,New Client Onboarding Request,27-02-2020 18:00:00,27-02-2020 19:36:12,Clive,Sales,Federal,3000
822,Review Documents,27-02-2020 19:41:12,27-02-2020 22:04:50,Freddy,Operations,Federal,3000
822,Automated Scoreboarding,27-02-2020 22:09:50,27-02-2020 22:14:54,SYSTEM,SYSTEM,Federal,3000
822,Update Backend Systems,27-02-2020 22:19:54,27-02-2020 22:38:54,RPA,SYSTEM,Federal,3000
822,Notification Review Request Completed,27-02-2020 22:43:54,27-02-2020 22:48:08,SYSTEM,SYSTEM,Federal,3000
823,New Client Onboarding Request,28-02-2020 18:00:00,28-02-2020 20:08:52,Seb,Sales,Finance,10000
823,Review Documents,28-02-2020 21:13:52,28-02-2020 21:34:14,Rod,Operations,Finance,10000
823,Automated Scoreboarding,28-02-2020 21:39:14,28-02-2020 21:44:57,SYSTEM,SYSTEM,Finance,10000
823,Update Backend Systems,28-02-2020 21:49:57,28-02-2020 23:40:01,RPA,SYSTEM,Finance,10000
823,Notification Review Request Completed,28-02-2020 23:45:01,28-02-2020 23:50:01,SYSTEM,SYSTEM,Finance,10000
824,New Client Onboarding Request,29-02-2020 18:00:00,29-02-2020 18:51:41,Francis,Sales,Telecom,49000
824,Review Documents,29-02-2020 18:56:41,29-02-2020 19:13:57,Freddy,Operations,Telecom,49000
824,Automated Scoreboarding,29-02-2020 19:18:57,29-02-2020 19:25:06,SYSTEM,SYSTEM,Telecom,49000
824,Update Backend Systems,29-02-2020 19:30:06,29-02-2020 20:08:02,RPA,SYSTEM,Telecom,49000
824,Notification Review Request Completed,29-02-2020 20:13:02,29-02-2020 20:16:34,SYSTEM,SYSTEM,Telecom,49000
825,New Client Onboarding Request,01-03-2020 18:00:00,01-03-2020 18:32:10,Nick,Sales,Insurance,45000
825,Review Documents,01-03-2020 18:37:10,01-03-2020 19:03:30,Jane,Operations,Insurance,45000
825,Automated Scoreboarding,01-03-2020 19:08:30,01-03-2020 19:12:46,SYSTEM,SYSTEM,Insurance,45000
825,Update Backend Systems,01-03-2020 19:17:46,01-03-2020 19:22:03,RPA,SYSTEM,Insurance,45000
825,Notification Review Request Completed,01-03-2020 19:27:03,01-03-2020 19:30:46,SYSTEM,SYSTEM,Insurance,45000
826,New Client Onboarding Request,02-03-2020 18:00:00,02-03-2020 18:36:29,Francis,Sales,Finance,12000
826,Review Documents,02-03-2020 18:41:29,02-03-2020 19:45:52,Freddy,Operations,Finance,12000
826,Automated Scoreboarding,02-03-2020 19:50:52,02-03-2020 19:55:26,SYSTEM,SYSTEM,Finance,12000
826,Update Backend Systems,02-03-2020 20:00:26,02-03-2020 20:27:04,RPA,SYSTEM,Finance,12000
826,Notification Review Request Completed,02-03-2020 20:32:04,02-03-2020 20:35:42,SYSTEM,SYSTEM,Finance,12000
827,New Client Onboarding Request,03-03-2020 18:00:00,03-03-2020 18:45:55,Tom,Sales,Insurance,45000
827,Review Documents,03-03-2020 19:50:55,03-03-2020 20:42:10,Rod,Operations,Insurance,45000
827,Automated Scoreboarding,03-03-2020 20:47:10,03-03-2020 20:51:12,SYSTEM,SYSTEM,Insurance,45000
827,Update Backend Systems,03-03-2020 20:56:12,03-03-2020 21:05:59,RPA,SYSTEM,Insurance,45000
827,Notification Review Request Completed,03-03-2020 21:10:59,03-03-2020 21:18:13,SYSTEM,SYSTEM,Insurance,45000
828,New Client Onboarding Request,04-03-2020 18:00:00,04-03-2020 18:18:22,Francis,Sales,Federal,8000
828,Review Documents,04-03-2020 19:23:22,04-03-2020 22:05:12,Rod,Operations,Federal,8000
828,Automated Scoreboarding,04-03-2020 22:10:12,04-03-2020 22:15:38,SYSTEM,SYSTEM,Federal,8000
828,Update Backend Systems,04-03-2020 22:20:38,04-03-2020 22:42:36,RPA,SYSTEM,Federal,8000
828,Notification Review Request Completed,04-03-2020 22:47:36,04-03-2020 22:57:29,SYSTEM,SYSTEM,Federal,8000
829,New Client Onboarding Request,05-03-2020 18:00:00,05-03-2020 18:10:37,Seb,Sales,Healthcare,15000
829,Review Documents,05-03-2020 18:15:37,05-03-2020 18:18:57,Jane,Operations,Healthcare,15000
829,Automated Scoreboarding,05-03-2020 18:23:57,05-03-2020 18:29:01,SYSTEM,SYSTEM,Healthcare,15000
829,Update Backend Systems,05-03-2020 18:34:01,05-03-2020 19:05:21,RPA,SYSTEM,Healthcare,15000
829,Notification Review Request Completed,05-03-2020 19:10:21,05-03-2020 19:15:49,SYSTEM,SYSTEM,Healthcare,15000
830,New Client Onboarding Request,06-03-2020 18:00:00,06-03-2020 18:11:30,Tom,Sales,Insurance,45000
830,Review Documents,06-03-2020 18:16:30,06-03-2020 18:37:03,Freddy,Operations,Insurance,45000
830,Automated Scoreboarding,06-03-2020 18:42:03,06-03-2020 18:47:54,SYSTEM,SYSTEM,Insurance,45000
830,Update Backend Systems,06-03-2020 18:52:54,06-03-2020 19:24:46,RPA,SYSTEM,Insurance,45000
830,Notification Review Request Completed,06-03-2020 19:29:46,06-03-2020 19:36:30,SYSTEM,SYSTEM,Insurance,45000
831,New Client Onboarding Request,07-03-2020 18:00:00,07-03-2020 18:25:15,Seb,Sales,Healthcare,20000
831,Review Documents,07-03-2020 19:30:15,07-03-2020 19:36:58,Rod,Operations,Healthcare,20000
831,Automated Scoreboarding,07-03-2020 19:41:58,07-03-2020 19:46:19,SYSTEM,SYSTEM,Healthcare,20000
831,Update Backend Systems,07-03-2020 19:51:19,07-03-2020 20:01:59,RPA,SYSTEM,Healthcare,20000
831,Notification Review Request Completed,07-03-2020 20:06:59,07-03-2020 20:15:43,SYSTEM,SYSTEM,Healthcare,20000
832,New Client Onboarding Request,08-03-2020 18:00:00,08-03-2020 18:50:54,Seb,Sales,Federal,8000
832,Review Documents,08-03-2020 18:55:54,08-03-2020 21:08:00,Jane,Operations,Federal,8000
832,Automated Scoreboarding,08-03-2020 21:13:00,08-03-2020 21:18:50,SYSTEM,SYSTEM,Federal,8000
832,Update Backend Systems,08-03-2020 21:23:50,08-03-2020 21:42:23,RPA,SYSTEM,Federal,8000
832,Notification Review Request Completed,08-03-2020 21:47:23,08-03-2020 21:51:36,SYSTEM,SYSTEM,Federal,8000
833,New Client Onboarding Request,09-03-2020 18:00:00,09-03-2020 18:45:20,Seb,Sales,Federal,6000
833,Review Documents,09-03-2020 18:50:20,09-03-2020 21:20:05,Jane,Operations,Federal,6000
833,Automated Scoreboarding,09-03-2020 21:25:05,09-03-2020 21:30:35,SYSTEM,SYSTEM,Federal,6000
833,Update Backend Systems,09-03-2020 21:35:35,09-03-2020 21:50:20,RPA,SYSTEM,Federal,6000
833,Notification Review Request Completed,09-03-2020 21:55:20,09-03-2020 22:03:33,SYSTEM,SYSTEM,Federal,6000
834,New Client Onboarding Request,10-03-2020 18:00:00,10-03-2020 18:20:51,Tom,Sales,Insurance,45000
834,Review Documents,10-03-2020 19:25:51,10-03-2020 19:31:08,Rod,Operations,Insurance,45000
834,Automated Scoreboarding,10-03-2020 19:36:08,10-03-2020 19:40:02,SYSTEM,SYSTEM,Insurance,45000
834,Update Backend Systems,10-03-2020 19:45:02,10-03-2020 19:54:22,RPA,SYSTEM,Insurance,45000
834,Notification Review Request Completed,10-03-2020 19:59:22,10-03-2020 20:03:22,SYSTEM,SYSTEM,Insurance,45000
835,New Client Onboarding Request,11-03-2020 18:00:00,11-03-2020 18:32:20,Clive,Sales,Insurance,45000
835,Review Documents,11-03-2020 18:37:20,11-03-2020 18:42:23,Jane,Operations,Insurance,45000
835,Automated Scoreboarding,11-03-2020 18:47:23,11-03-2020 18:57:07,SYSTEM,SYSTEM,Insurance,45000
835,Update Backend Systems,11-03-2020 19:02:07,11-03-2020 19:28:39,RPA,SYSTEM,Insurance,45000
835,Notification Review Request Completed,11-03-2020 19:33:39,11-03-2020 19:36:40,SYSTEM,SYSTEM,Insurance,45000
836,New Client Onboarding Request,12-03-2020 18:00:00,12-03-2020 18:18:24,Francis,Sales,Telecom,49000
836,Review Documents,12-03-2020 18:23:24,12-03-2020 18:26:33,Jane,Operations,Telecom,49000
836,Automated Scoreboarding,12-03-2020 18:31:33,12-03-2020 18:36:01,SYSTEM,SYSTEM,Telecom,49000
836,Update Backend Systems,12-03-2020 18:41:01,12-03-2020 19:02:14,RPA,SYSTEM,Telecom,49000
836,Notification Review Request Completed,12-03-2020 19:07:14,12-03-2020 19:10:13,SYSTEM,SYSTEM,Telecom,49000
837,New Client Onboarding Request,13-03-2020 18:00:00,13-03-2020 19:11:22,Tom,Sales,Insurance,45000
837,Review Documents,13-03-2020 19:16:22,13-03-2020 19:21:57,Jane,Operations,Insurance,45000
837,Automated Scoreboarding,13-03-2020 19:26:57,13-03-2020 19:33:57,SYSTEM,SYSTEM,Insurance,45000
837,Update Backend Systems,13-03-2020 19:38:57,13-03-2020 19:59:03,RPA,SYSTEM,Insurance,45000
837,Notification Review Request Completed,13-03-2020 20:04:03,13-03-2020 20:08:48,SYSTEM,SYSTEM,Insurance,45000
838,New Client Onboarding Request,14-03-2020 18:00:00,14-03-2020 18:19:49,Nick,Sales,Finance,20000
838,Review Documents,14-03-2020 19:24:49,14-03-2020 19:30:14,Rod,Operations,Finance,20000
838,Automated Scoreboarding,14-03-2020 19:35:14,14-03-2020 19:45:21,SYSTEM,SYSTEM,Finance,20000
838,Update Backend Systems,14-03-2020 19:50:21,14-03-2020 21:01:56,RPA,SYSTEM,Finance,20000
838,Notification Review Request Completed,14-03-2020 21:06:56,14-03-2020 21:11:03,SYSTEM,SYSTEM,Finance,20000
839,New Client Onboarding Request,15-03-2020 18:00:00,15-03-2020 18:14:08,Nick,Sales,Federal,8000
839,Review Documents,15-03-2020 19:19:08,15-03-2020 21:34:02,Rod,Operations,Federal,8000
839,Automated Scoreboarding,15-03-2020 21:39:02,15-03-2020 21:43:55,SYSTEM,SYSTEM,Federal,8000
839,Update Backend Systems,15-03-2020 21:48:55,15-03-2020 22:03:13,RPA,SYSTEM,Federal,8000
839,Notification Review Request Completed,15-03-2020 22:08:13,15-03-2020 22:21:01,SYSTEM,SYSTEM,Federal,8000
840,New Client Onboarding Request,16-03-2020 18:00:00,16-03-2020 18:23:21,Tom,Sales,Federal,6000
840,Review Documents,16-03-2020 18:28:21,16-03-2020 20:34:44,Jane,Operations,Federal,6000
840,Automated Scoreboarding,16-03-2020 20:39:44,16-03-2020 20:44:37,SYSTEM,SYSTEM,Federal,6000
840,Update Backend Systems,16-03-2020 20:49:37,16-03-2020 21:04:10,RPA,SYSTEM,Federal,6000
840,Notification Review Request Completed,16-03-2020 21:09:10,16-03-2020 21:23:55,SYSTEM,SYSTEM,Federal,6000
841,New Client Onboarding Request,17-03-2020 18:00:00,17-03-2020 18:42:18,Seb,Sales,Finance,10000
841,Review Documents,17-03-2020 18:47:18,17-03-2020 19:39:25,Jane,Operations,Finance,10000
841,Automated Scoreboarding,17-03-2020 19:44:25,17-03-2020 19:52:29,SYSTEM,SYSTEM,Finance,10000
841,Update Backend Systems,17-03-2020 19:57:29,17-03-2020 20:08:18,RPA,SYSTEM,Finance,10000
841,Notification Review Request Completed,17-03-2020 20:13:18,17-03-2020 20:17:54,SYSTEM,SYSTEM,Finance,10000
842,New Client Onboarding Request,18-03-2020 18:00:00,18-03-2020 18:31:16,Clive,Sales,Federal,6000
842,Review Documents,18-03-2020 18:36:16,18-03-2020 20:50:06,Jane,Operations,Federal,6000
842,Automated Scoreboarding,18-03-2020 20:55:06,18-03-2020 20:59:54,SYSTEM,SYSTEM,Federal,6000
842,Update Backend Systems,18-03-2020 21:04:54,18-03-2020 21:18:56,RPA,SYSTEM,Federal,6000
842,Notification Review Request Completed,18-03-2020 21:23:56,18-03-2020 21:32:16,SYSTEM,SYSTEM,Federal,6000
843,New Client Onboarding Request,19-03-2020 18:00:00,19-03-2020 18:11:29,Tom,Sales,Healthcare,15000
843,Review Documents,19-03-2020 18:16:29,19-03-2020 18:50:51,Freddy,Operations,Healthcare,15000
843,Automated Scoreboarding,19-03-2020 18:55:51,19-03-2020 19:04:30,SYSTEM,SYSTEM,Healthcare,15000
843,Update Backend Systems,19-03-2020 19:09:30,19-03-2020 19:24:06,RPA,SYSTEM,Healthcare,15000
843,Notification Review Request Completed,19-03-2020 19:29:06,19-03-2020 19:34:20,SYSTEM,SYSTEM,Healthcare,15000
844,New Client Onboarding Request,20-03-2020 18:00:00,20-03-2020 18:12:26,Tom,Sales,Federal,6000
844,Review Documents,20-03-2020 19:17:26,20-03-2020 21:23:29,Rod,Operations,Federal,6000
844,Automated Scoreboarding,20-03-2020 21:28:29,20-03-2020 21:35:51,SYSTEM,SYSTEM,Federal,6000
844,Update Backend Systems,20-03-2020 21:40:51,20-03-2020 22:10:39,RPA,SYSTEM,Federal,6000
844,Notification Review Request Completed,20-03-2020 22:15:39,20-03-2020 22:22:54,SYSTEM,SYSTEM,Federal,6000
845,New Client Onboarding Request,21-03-2020 18:00:00,21-03-2020 18:24:22,Nick,Sales,Healthcare,15000
845,Review Documents,21-03-2020 18:29:22,21-03-2020 19:00:18,Freddy,Operations,Healthcare,15000
845,Automated Scoreboarding,21-03-2020 19:05:18,21-03-2020 19:09:03,SYSTEM,SYSTEM,Healthcare,15000
845,Update Backend Systems,21-03-2020 19:14:03,21-03-2020 19:21:40,RPA,SYSTEM,Healthcare,15000
845,Notification Review Request Completed,21-03-2020 19:26:40,21-03-2020 19:34:49,SYSTEM,SYSTEM,Healthcare,15000
846,New Client Onboarding Request,22-03-2020 18:00:00,22-03-2020 18:24:34,Clive,Sales,Healthcare,20000
846,Review Documents,22-03-2020 18:29:34,22-03-2020 18:32:53,Freddy,Operations,Healthcare,20000
846,Automated Scoreboarding,22-03-2020 18:37:53,22-03-2020 18:44:05,SYSTEM,SYSTEM,Healthcare,20000
846,Update Backend Systems,22-03-2020 18:49:05,22-03-2020 19:05:31,RPA,SYSTEM,Healthcare,20000
846,Notification Review Request Completed,22-03-2020 19:10:31,22-03-2020 19:18:39,SYSTEM,SYSTEM,Healthcare,20000
847,New Client Onboarding Request,23-03-2020 18:00:00,23-03-2020 19:07:52,Nick,Sales,Insurance,45000
847,Review Documents,23-03-2020 19:12:52,23-03-2020 19:56:13,Freddy,Operations,Insurance,45000
847,Automated Scoreboarding,23-03-2020 20:01:13,23-03-2020 20:08:19,SYSTEM,SYSTEM,Insurance,45000
847,Update Backend Systems,23-03-2020 20:13:19,23-03-2020 20:19:31,RPA,SYSTEM,Insurance,45000
847,Notification Review Request Completed,23-03-2020 20:24:31,23-03-2020 20:32:35,SYSTEM,SYSTEM,Insurance,45000
848,New Client Onboarding Request,24-03-2020 18:00:00,24-03-2020 18:38:56,Nick,Sales,Finance,12000
848,Review Documents,24-03-2020 19:43:56,24-03-2020 19:58:26,Rod,Operations,Finance,12000
848,Automated Scoreboarding,24-03-2020 20:03:26,24-03-2020 20:06:43,SYSTEM,SYSTEM,Finance,12000
848,Update Backend Systems,24-03-2020 20:11:43,24-03-2020 20:30:11,RPA,SYSTEM,Finance,12000
848,Notification Review Request Completed,24-03-2020 20:35:11,24-03-2020 20:41:52,SYSTEM,SYSTEM,Finance,12000
849,New Client Onboarding Request,25-03-2020 18:00:00,25-03-2020 18:21:34,Clive,Sales,Finance,10000
849,Review Documents,25-03-2020 18:26:34,25-03-2020 18:37:26,Jane,Operations,Finance,10000
849,Automated Scoreboarding,25-03-2020 18:42:26,25-03-2020 18:47:27,SYSTEM,SYSTEM,Finance,10000
849,Update Backend Systems,25-03-2020 18:52:27,25-03-2020 19:09:22,RPA,SYSTEM,Finance,10000
849,Notification Review Request Completed,25-03-2020 19:14:22,25-03-2020 19:18:53,SYSTEM,SYSTEM,Finance,10000
850,New Client Onboarding Request,26-03-2020 18:00:00,26-03-2020 18:11:09,Seb,Sales,Finance,20000
850,Review Documents,26-03-2020 19:16:09,26-03-2020 19:55:47,Rod,Operations,Finance,20000
850,Automated Scoreboarding,26-03-2020 20:00:47,26-03-2020 20:05:43,SYSTEM,SYSTEM,Finance,20000
850,Update Backend Systems,26-03-2020 20:10:43,26-03-2020 20:22:16,RPA,SYSTEM,Finance,20000
850,Notification Review Request Completed,26-03-2020 20:27:16,26-03-2020 20:34:01,SYSTEM,SYSTEM,Finance,20000
851,New Client Onboarding Request,27-03-2020 18:00:00,27-03-2020 18:24:51,Seb,Sales,Healthcare,25000
851,Review Documents,27-03-2020 18:29:51,27-03-2020 18:47:05,Jane,Operations,Healthcare,25000
851,Automated Scoreboarding,27-03-2020 18:52:05,27-03-2020 18:57:01,SYSTEM,SYSTEM,Healthcare,25000
851,Update Backend Systems,27-03-2020 19:02:01,27-03-2020 19:14:35,RPA,SYSTEM,Healthcare,25000
851,Notification Review Request Completed,27-03-2020 19:19:35,27-03-2020 19:28:53,SYSTEM,SYSTEM,Healthcare,25000
852,New Client Onboarding Request,28-03-2020 18:00:00,28-03-2020 18:18:49,Francis,Sales,Insurance,45000
852,Review Documents,28-03-2020 18:23:49,28-03-2020 18:33:05,Jane,Operations,Insurance,45000
852,Automated Scoreboarding,28-03-2020 18:38:05,28-03-2020 18:45:41,SYSTEM,SYSTEM,Insurance,45000
852,Update Backend Systems,28-03-2020 18:50:41,28-03-2020 18:59:10,RPA,SYSTEM,Insurance,45000
852,Notification Review Request Completed,28-03-2020 19:04:10,28-03-2020 19:09:15,SYSTEM,SYSTEM,Insurance,45000
853,New Client Onboarding Request,29-03-2020 18:00:00,29-03-2020 20:18:50,Clive,Sales,Federal,3000
853,Review Documents,29-03-2020 20:23:50,29-03-2020 22:50:03,Jane,Operations,Federal,3000
853,Automated Scoreboarding,29-03-2020 22:55:03,29-03-2020 23:05:42,SYSTEM,SYSTEM,Federal,3000
853,Update Backend Systems,29-03-2020 23:10:42,29-03-2020 23:31:07,RPA,SYSTEM,Federal,3000
853,Notification Review Request Completed,29-03-2020 23:36:07,29-03-2020 23:40:47,SYSTEM,SYSTEM,Federal,3000
854,New Client Onboarding Request,30-03-2020 18:00:00,30-03-2020 18:14:02,Tom,Sales,Insurance,45000
854,Review Documents,30-03-2020 18:19:02,30-03-2020 18:42:18,Jane,Operations,Insurance,45000
854,Automated Scoreboarding,30-03-2020 18:47:18,30-03-2020 18:52:46,SYSTEM,SYSTEM,Insurance,45000
854,Update Backend Systems,30-03-2020 18:57:46,30-03-2020 20:07:02,RPA,SYSTEM,Insurance,45000
854,Notification Review Request Completed,30-03-2020 20:12:02,30-03-2020 20:16:57,SYSTEM,SYSTEM,Insurance,45000
855,New Client Onboarding Request,31-03-2020 18:00:00,31-03-2020 18:31:31,Francis,Sales,Finance,20000
855,Review Documents,31-03-2020 19:36:31,31-03-2020 19:42:37,Rod,Operations,Finance,20000
855,Automated Scoreboarding,31-03-2020 19:47:37,31-03-2020 19:54:37,SYSTEM,SYSTEM,Finance,20000
855,Update Backend Systems,31-03-2020 19:59:37,31-03-2020 20:17:35,RPA,SYSTEM,Finance,20000
855,Notification Review Request Completed,31-03-2020 20:22:35,31-03-2020 20:28:04,SYSTEM,SYSTEM,Finance,20000
856,New Client Onboarding Request,01-04-2020 18:00:00,01-04-2020 18:20:40,Tom,Sales,Finance,10000
856,Review Documents,01-04-2020 18:25:40,01-04-2020 18:48:18,Freddy,Operations,Finance,10000
856,Automated Scoreboarding,01-04-2020 18:53:18,01-04-2020 19:01:31,SYSTEM,SYSTEM,Finance,10000
856,Update Backend Systems,01-04-2020 19:06:31,01-04-2020 20:02:38,RPA,SYSTEM,Finance,10000
856,Notification Review Request Completed,01-04-2020 20:07:38,01-04-2020 20:12:34,SYSTEM,SYSTEM,Finance,10000
857,New Client Onboarding Request,02-04-2020 18:00:00,02-04-2020 18:37:58,Tom,Sales,Telecom,49000
857,Review Documents,02-04-2020 18:42:58,02-04-2020 19:08:57,Jane,Operations,Telecom,49000
857,Automated Scoreboarding,02-04-2020 19:13:57,02-04-2020 19:24:34,SYSTEM,SYSTEM,Telecom,49000
857,Update Backend Systems,02-04-2020 19:29:34,02-04-2020 20:08:11,RPA,SYSTEM,Telecom,49000
857,Notification Review Request Completed,02-04-2020 20:13:11,02-04-2020 20:18:19,SYSTEM,SYSTEM,Telecom,49000
858,New Client Onboarding Request,03-04-2020 18:00:00,03-04-2020 18:17:07,Tom,Sales,Federal,3000
858,Review Documents,03-04-2020 18:22:07,03-04-2020 20:47:59,Jane,Operations,Federal,3000
858,Automated Scoreboarding,03-04-2020 20:52:59,03-04-2020 20:57:54,SYSTEM,SYSTEM,Federal,3000
858,Update Backend Systems,03-04-2020 21:02:54,03-04-2020 21:14:44,RPA,SYSTEM,Federal,3000
858,Notification Review Request Completed,03-04-2020 21:19:44,03-04-2020 21:28:16,SYSTEM,SYSTEM,Federal,3000
859,New Client Onboarding Request,04-04-2020 18:00:00,04-04-2020 19:12:35,Nick,Sales,Healthcare,15000
859,Review Documents,04-04-2020 19:17:35,04-04-2020 19:28:33,Freddy,Operations,Healthcare,15000
859,Automated Scoreboarding,04-04-2020 19:33:33,04-04-2020 19:37:44,SYSTEM,SYSTEM,Healthcare,15000
859,Update Backend Systems,04-04-2020 19:42:44,04-04-2020 19:56:57,RPA,SYSTEM,Healthcare,15000
859,Notification Review Request Completed,04-04-2020 20:01:57,04-04-2020 20:06:16,SYSTEM,SYSTEM,Healthcare,15000
860,New Client Onboarding Request,05-04-2020 18:00:00,05-04-2020 18:32:46,Francis,Sales,Federal,3000
860,Review Documents,05-04-2020 19:37:46,05-04-2020 21:46:56,Rod,Operations,Federal,3000
860,Automated Scoreboarding,05-04-2020 21:51:56,05-04-2020 21:59:32,SYSTEM,SYSTEM,Federal,3000
860,Update Backend Systems,05-04-2020 22:04:32,05-04-2020 22:16:28,RPA,SYSTEM,Federal,3000
860,Notification Review Request Completed,05-04-2020 22:21:28,05-04-2020 22:26:49,SYSTEM,SYSTEM,Federal,3000
861,New Client Onboarding Request,06-04-2020 18:00:00,06-04-2020 18:16:11,Seb,Sales,Insurance,45000
861,Review Documents,06-04-2020 18:21:11,06-04-2020 18:30:47,Jane,Operations,Insurance,45000
